Gene_symbol,log2FC_RNA,log2FC_Protein,RNA_diff,Protein_diff,RNA_protein_diff,diff_colour,Final_colour
LHPP,-0.7669275882683193,-0.187111070540956,No,No,-0.5798165177273633,Small,grey
LHX2,3.982114337271258,1.0907231704139262,Up,Up,2.891391166857332,Big,orange
LIFR,-1.1757179061472198,0.0931094043914813,Down,No,-1.2688273105387011,Big,blue
LIG1,0.7616234521067633,-2.326279181893433,No,Down,3.0879026340001965,Big,ltblue
LIG3,0.5682127045727827,-0.8007254117042706,No,No,1.3689381162770533,Big,grey
LIMCH1,2.444101497532598,2.2467697870701855,Up,Up,0.1973317104624126,Small,yellow
LIMD1,-0.30263974115712755,-1.9548839083223104,No,Down,1.6522441671651829,Big,ltblue
LIMD2,0.9477490876209904,-0.17921476335957198,No,No,1.1269638509805624,Big,grey
LIMK1,0.4034575260017772,7.063378554263977e-4,No,No,0.4027511881463508,Small,grey
LIMK2,-0.6907668351161793,-0.7073924787828592,No,No,0.016625643666679846,Small,grey
LIMS1,-0.43409438795360594,-0.9807949254233161,No,No,0.5467005374697103,Small,grey
LIN54,0.037756663558447465,-1.0648715113588985,No,Down,1.1026281749173459,Big,ltblue
LIN7A,-1.178805960262844,0.5478449068766063,Down,No,-1.7266508671394503,Big,blue
LIN7B,-0.5822219493148255,0.8029879677368541,No,No,-1.3852099170516796,Big,grey
LIN7C,-0.7646307676598516,0.6161587810954039,No,No,-1.3807895487552555,Big,grey
LIN9,1.3746562526587307,-1.3601330939388747,Up,Down,2.7347893465976054,Big,red
LINGO1,0.10826034187335942,1.4480428493635777,No,Up,-1.3397825074902183,Big,ltblue
LINGO2,-1.3326301831610206,0.3119260273502018,Down,No,-1.6445562105112224,Big,blue
LIPE,0.3535129689889047,-0.12763996714113013,No,No,0.48115293613003485,Small,grey
LIX1L,-0.04192977611880311,-0.2625970709016645,No,No,0.2206672947828614,Small,grey
LLGL1,0.2235870907529489,-0.26133779342424646,No,No,0.48492488417719537,Small,grey
LLPH,0.015612538785714225,-0.8543596506811149,No,No,0.8699721894668291,Small,grey
LMAN1,0.4260303199671496,-0.06728303579446582,No,No,0.4933133557616154,Small,grey
LMAN2,0.4806459252527526,-0.08199999613957942,No,No,0.562645921392332,Small,grey
LMAN2L,0.6573164852416316,-0.10265196425648249,No,No,0.759968449498114,Small,grey
LMBR1,-0.04637380157724458,-0.030881104216140542,No,No,-0.015492697361104035,Small,grey
LMBRD2,0.27219072753088636,0.49647348755125265,No,No,-0.2242827600203663,Small,grey
LMCD1,-1.5170566089302757,-0.5263094814555993,Down,No,-0.9907471274746764,Small,blue
LMF1,0.47007086132206344,0.06168594992351473,No,No,0.4083849113985487,Small,grey
LMF2,0.43664912670060474,-0.12602588810720405,No,No,0.5626750148078088,Small,grey
LMNA,-0.009472165625991291,-0.9155037259132266,No,No,0.9060315602872353,Small,grey
LMNB1,1.6581606765120869,-0.6624488889616238,Up,No,2.3206095654737107,Big,blue
LMNB2,0.37952786391699345,-0.4895839062027587,No,No,0.8691117701197522,Small,grey
LMO3,4.965289961965442,1.0010958565212729,Up,Up,3.964194105444169,Big,orange
LMO7,1.7295746014274398,0.8249715787865561,Up,No,0.9046030226408837,Small,blue
LMOD1,-1.1214642203672158,-1.5624199320700676,Down,Down,0.44095571170285175,Small,yellow
LMTK2,0.6461424512969876,0.49475002462500406,No,No,0.1513924266719835,Small,grey
LMTK3,0.5902530486981039,0.9870550208218507,No,No,-0.3968019721237468,Small,grey
LNPEP,0.33679829821150353,-0.8696239062007258,No,No,1.2064222044122292,Big,grey
LNPK,NA,-0.3306413234864092,NA,No,NA,NA,NA
LNX2,-0.4497268839190234,0.5780164351082924,No,No,-1.0277433190273157,Big,grey
LONP1,0.7478350196376233,-0.31411407099977495,No,No,1.0619490906373983,Big,grey
LONP2,0.023362000299901098,0.23223181184323582,No,No,-0.20886981154333473,Small,grey
LONRF2,-0.10277192610405539,1.2592100520769636,No,Up,-1.361981978181019,Big,ltblue
LPAR1,-0.5868388494230337,0.5489643024837596,No,No,-1.1358031519067933,Big,grey
LPCAT1,-0.8612280040150022,0.45084346741275816,No,No,-1.3120714714277604,Big,grey
LPCAT2,-3.146404593297673,-0.11756959638117603,Down,No,-3.028834996916497,Big,blue
LPCAT3,0.14924655133888498,-0.13904568855834043,No,No,0.2882922398972254,Small,grey
LPCAT4,-0.32108418483281653,-0.1631901674135845,No,No,-0.15789401741923204,Small,grey
LPGAT1,0.35672369958470496,0.36515428148337215,No,No,-0.008430581898667189,Small,grey
LPIN1,-0.00518515121370644,-0.7247353053807934,No,No,0.719550154167087,Small,grey
LPIN2,-0.5705948642817558,0.48741319607090183,No,No,-1.0580080603526576,Big,grey
LPL,4.6421870002535135,3.1290569305380123,Up,Up,1.5131300697155012,Big,orange
LPP,-1.6658957717885186,-0.06973489601767291,Down,No,-1.5961608757708456,Big,blue
LRBA,-0.23642830471512588,-1.3440237198980185,No,Down,1.1075954151828926,Big,ltblue
LRCH1,1.6516641672357364,0.93246166918592,Up,No,0.7192024980498164,Small,blue
LRCH2,0.5043038520421748,0.04884224619904565,No,No,0.4554616058431291,Small,grey
LRCH3,0.2957122727136132,-0.4656327586999236,No,No,0.7613450314135368,Small,grey
LRCH4,0.09352473498231983,-0.5405683813627027,No,No,0.6340931163450225,Small,grey
LRFN1,0.09154285277591034,0.9914406600527794,No,No,-0.8998978072768691,Small,grey
LRFN2,1.778784550926693,4.841607231265852,Up,Up,-3.0628226803391585,Big,orange
LRFN3,-0.1109608198668881,0.40184283038142166,No,No,-0.5128036502483098,Small,grey
LRFN4,0.2433841333134712,1.4252435704293065,No,Up,-1.1818594371158353,Big,ltblue
LRFN5,-0.12069537979038047,1.526927130589022,No,Up,-1.6476225103794024,Big,ltblue
LRIF1,0.7503866107038415,-0.2548912325251793,No,No,1.0052778432290208,Big,grey
LRIG1,-2.542931581619277,-0.8279765326736896,Down,No,-1.7149550489455874,Big,blue
LRP1,0.43691919694257164,0.07010039899055975,No,No,0.3668187979520119,Small,grey
LRP1B,-0.43804387518797383,1.3163091988761426,No,Up,-1.7543530740641164,Big,ltblue
LRP4,-0.9501183980931593,-0.9566789153067727,No,No,0.006560517213613393,Small,grey
LRP6,1.064637037518215,0,Up,No,1.064637037518215,Big,blue
LRP8,0.7638543817023573,1.8416123042799777,No,Up,-1.0777579225776204,Big,ltblue
LRPAP1,-0.3444775416813779,-0.6350848120906214,No,No,0.2906072704092435,Small,grey
LRPPRC,0.4398426032898666,0.03098408562459376,No,No,0.4088585176652728,Small,grey
LRRC1,0.43967096375035775,-0.5148706050627236,No,No,0.9545415688130814,Small,grey
LRRC14,0.33500494758371824,0.32092238202621637,No,No,0.01408256555750187,Small,grey
LRRC20,-0.3750799366406641,0.03392373746355126,No,No,-0.40900367410421534,Small,grey
LRRC3,-0.43129816212616245,0.01777470172797635,No,No,-0.4490728638541388,Small,grey
LRRC40,0.21162961565185645,0.47842247189992904,No,No,-0.2667928562480726,Small,grey
LRRC41,0.4617301371287632,-0.49126423027761046,No,No,0.9529943674063737,Small,grey
LRRC45,0.7515293542835288,-0.754506175475341,No,No,1.50603552975887,Big,grey
LRRC47,0.5735807946499039,0.21600553810358747,No,No,0.3575752565463164,Small,grey
LRRC49,-0.2865894430810214,0.8606691231990586,No,No,-1.14725856628008,Big,grey
LRRC4B,0.016363204834896727,-0.05648629613346401,No,No,0.07284950096836074,Small,grey
LRRC4C,-0.6042708150414207,-0.58616125030478194,No,No,-0.018109564736638717,Small,grey
LRRC57,-0.5086849985259347,0.25914188788402726,No,No,-0.767826886409962,Small,grey
LRRC58,-0.2793133378629077,-1.4790938656143329,No,Down,1.1997805277514253,Big,ltblue
LRRC59,0.18724622507209254,-0.19616785105914047,No,No,0.383414076131233,Small,grey
LRRC7,1.724683699255011,0.5066310665571905,Up,No,1.2180526326978205,Big,blue
LRRC73,NA,0.3419039310759411,NA,No,NA,NA,NA
LRRC75A,NA,0.8557247859815673,NA,No,NA,NA,NA
LRRC8A,0.5875962268408088,0.30994078322572527,No,No,0.27765544361508354,Small,grey
LRRC8B,1.3316551276843054,0.8759096522753556,Up,No,0.45574547540894983,Small,blue
LRRC8C,-0.1578737327123509,0.6663357970616692,No,No,-0.8242095297740202,Small,grey
LRRC8D,0.16621361691523706,0.6723882666090555,No,No,-0.5061746496938184,Small,grey
LRRFIP1,0.23526573945711027,0.11937715078355815,No,No,0.11588858867355212,Small,grey
LRRFIP2,0.0630431237381528,1.0544926926776341,No,Up,-0.9914495689394813,Small,ltblue
LRRN1,-1.0753447476633582,-0.3839149817830627,Down,No,-0.6914297658802955,Small,blue
LRRN3,0.143804212272288,0.1154772174199361,No,No,0.028326994852351906,Small,grey
LRRTM1,0.18174987987570068,1.0775863899790945,No,Up,-0.8958365101033938,Small,ltblue
LRRTM2,1.6964228869411528,1.4829522210045356,Up,Up,0.21347066593661723,Small,yellow
LRRTM3,-1.250404477950831,0.30541300810434535,Down,No,-1.5558174860551763,Big,blue
LRRTM4,0.15618438387266265,-0.028751350920327212,No,No,0.18493573479298986,Small,grey
LRSAM1,-0.007045688146769091,0.534775651404301,No,No,-0.54182133955107,Small,grey
LRWD1,0.4067069416428426,-0.4441207165443224,No,No,0.850827658187165,Small,grey
LSAMP,-0.9963756655397766,0.04742474567255783,No,No,-1.0438004112123345,Big,grey
LSG1,0.6439264496981072,-0.21356492289857698,No,No,0.8574913725966842,Small,grey
LSM1,-0.014993116544941731,-0.01875767571085518,No,No,0.0037645591659134503,Small,grey
LSM11,-0.9245807450012768,1.6249012460913002,No,Up,-2.549481991092577,Big,ltblue
LSM12,-0.6118438468629117,-0.18025541514252552,No,No,-0.4315884317203862,Small,grey
LSM14A,0.2948056103926553,-0.3922739687632788,No,No,0.6870795791559341,Small,grey
LSM14B,0.3729131952095859,0.46363657473982833,No,No,-0.09072337953024245,Small,grey
LSM2,0.21627826096000025,-0.6170195918122019,No,No,0.8332978527722021,Small,grey
LSM4,-0.28677916376852597,-0.4586774740061976,No,No,0.17189831023767166,Small,grey
LSM5,-0.049912679936099824,-0.49679144923574725,No,No,0.4468787692996474,Small,grey
LSM6,0.00738149838946045,-0.29659027249119774,No,No,0.3039717708806582,Small,grey
LSM7,0.2682315151494761,-0.4362007652305877,No,No,0.7044322803800638,Small,grey
LSM8,NA,-0.4386519418943493,NA,No,NA,NA,NA
LSS,0.4781859243538422,0.5072933005719857,No,No,-0.02910737621814352,Small,grey
LTA4H,0.0370662919302589,-0.5854503246948735,No,No,0.6225166166251324,Small,grey
LTN1,0.8085615796699953,-0.3823628061332691,No,No,1.1909243858032643,Big,grey
LUC7L,0.861558343516664,-0.24106687202849564,No,No,1.1026252155451597,Big,grey
LUC7L2,0.2632443493375609,-0.6504801396557536,No,No,0.9137244889933145,Small,grey
LUC7L3,-0.3596575676370506,-0.42700570195837706,No,No,0.06734813432132647,Small,grey
LUM,-1.4997666390172495,0.6932547787076242,Down,No,-2.1930214177248737,Big,blue
LUZP1,-0.425908018061881,-0.3323860271840289,No,No,-0.09352199087785212,Small,grey
LUZP2,-2.9979730345084565,1.030422920573753,Down,Up,-4.0283959550822095,Big,red
LXN,-1.782289801477599,-1.6380277306934143,Down,Down,-0.14426207078418463,Small,yellow
LY6H,-0.26450296990092426,0.7292593048907019,No,No,-0.9937622747916262,Small,grey
LYAR,0.13408398755922635,-0.798882918948669,No,No,0.9329669065078954,Small,grey
LYPLA1,0.2674868873146845,-0.09431873439474536,No,No,0.36180562170942987,Small,grey
LYPLA2,-0.23893237263029476,0.9319029834277082,No,No,-1.170835356058003,Big,grey
LYPLAL1,-0.7993335972137845,-0.11109711525955657,No,No,-0.6882364819542279,Small,grey
LYRM1,0.2786919095225384,0.09404835336109763,No,No,0.1846435561614408,Small,grey
LYRM4,-0.06547415067165652,-0.4979989482942422,No,No,0.43252479762258567,Small,grey
LYRM7,-0.9869567935271621,-0.053719911630547124,No,No,-0.933236881896615,Small,grey
LYSMD1,0.2668917425543649,0.39863882574239895,No,No,-0.13174708318803408,Small,grey
LYSMD2,-0.002277128727343758,1.9461069920047978,No,Up,-1.9483841207321415,Big,ltblue
LYST,0.7942631504643911,0.4086153167905646,No,No,0.3856478336738265,Small,grey
LYVE1,-1.624013110539059,1.4035418604410141,Down,Up,-3.027554970980073,Big,red
LZIC,0.0701227315960975,0.3515717645323573,No,No,-0.2814490329362598,Small,grey
LZTFL1,0.11448426645581333,-1.0183880627114856,No,Down,1.132872329167299,Big,ltblue
LZTR1,0.09433165234836816,0.26901656384891925,No,No,-0.1746849115005511,Small,grey
LZTS1,3.947749363619216,0.26917426297023006,Up,No,3.678575100648986,Big,blue
LZTS3,NA,-0.17645797128154594,NA,No,NA,NA,NA
M6PR,0.33701095032753825,0.34466207547465544,No,No,-0.007651125147117188,Small,grey
MACF1,0.6313204402114776,1.0808485269719839,No,Up,-0.44952808676050626,Small,ltblue
MACO1,NA,0.12126787643452985,NA,No,NA,NA,NA
MACROD1,0.8182827896360383,-0.036204391837523886,No,No,0.8544871814735622,Small,grey
MACROD2,0.6779945074275125,1.297754421245779,No,Up,-0.6197599138182665,Small,ltblue
MAD1L1,0.5972139932891025,-0.6554081456704424,No,No,1.2526221389595449,Big,grey
MAD2L1,-0.41316594536846707,-2.3362524024789453,No,Down,1.9230864571104782,Big,ltblue
MADD,0.4989089315220925,1.2673975673614786,No,Up,-0.7684886358393861,Small,ltblue
MAEA,0.15671633984891375,0.04913472259123974,No,No,0.10758161725767401,Small,grey
MAFG,0.28135470253645023,0.15076419681169106,No,No,0.13059050572475916,Small,grey
MAGED1,-0.2801704827825233,-0.19575621638285412,No,No,-0.0844142663996692,Small,grey
MAGED2,0.1512925243576344,-0.11381224892482678,No,No,0.2651047732824612,Small,grey
MAGED4,-0.724211238816717,-0.5319153418558873,No,No,-0.19229589696082972,Small,grey
MAGED4B,0.047062944839295184,-0.5319153418558873,No,No,0.5789782866951825,Small,grey
MAGI1,-1.639586584533355,-1.0410657706064619,Down,Down,-0.5985208139268932,Small,yellow
MAGI2,0.5303902967969121,1.101765267304895,No,Up,-0.5713749705079829,Small,ltblue
MAGI3,0.2095972203760521,1.3248458888221464,No,Up,-1.1152486684460943,Big,ltblue
MAGOH,-0.038797754802176954,-0.8183405964489463,No,No,0.7795428416467693,Small,grey
MAGT1,-1.8505706695772375,-1.298505979886122,Down,Down,-0.5520646896911154,Small,yellow
MAIP1,NA,-0.15132892702689915,NA,No,NA,NA,NA
MAK16,0.008941591590364784,-0.38698872285552,No,No,0.3959303144458848,Small,grey
MALT1,0.09898509575848613,0.1250574792770216,No,No,-0.02607238351853547,Small,grey
MAN1A2,0.4226173318243249,-0.028054237882409794,No,No,0.4506715697067347,Small,grey
MAN1B1,0.5309430626938578,-0.2167428879625053,No,No,0.7476859506563631,Small,grey
MAN1C1,0.6401623378148589,2.9860608090421263,No,Up,-2.3458984712272675,Big,ltblue
MAN2A1,-0.3705535348003056,0.02013764557107578,No,No,-0.3906911803713814,Small,grey
MAN2A2,0.7096468157774736,0.2905901283543555,No,No,0.4190566874231181,Small,grey
MAN2B1,0.27236400754503,-0.7764523443504778,No,No,1.0488163518955078,Big,grey
MAN2B2,-0.29636849291217615,0.3355088395707222,No,No,-0.6318773324828983,Small,grey
MAN2C1,0.9433932018220883,0.3062404683932005,No,No,0.6371527334288878,Small,grey
MANEAL,0.46381884687945707,-0.49249845310218454,No,No,0.9563172999816416,Small,grey
MANF,0.02339620870610437,-0.15569548506503672,No,No,0.1790916937711411,Small,grey
MAOA,-2.570781803919966,-1.1933519622522475,Down,Down,-1.3774298416677184,Big,orange
MAOB,-0.8544309155996224,-1.0665117645535886,No,Down,0.21208084895396628,Small,ltblue
MAP1A,-1.9351901160888616,0.1489181431758535,Down,No,-2.084108259264715,Big,blue
MAP1B,-0.11070551586041688,1.199281708132098,No,Up,-1.3099872239925148,Big,ltblue
MAP1S,0.41842989044371404,0.751554796696503,No,No,-0.333124906252789,Small,grey
MAP2,0.08235700529663603,0.303801562359892,No,No,-0.22144455706325594,Small,grey
MAP2K1,-0.7485754393632025,-0.1509613158347367,No,No,-0.5976141235284658,Small,grey
MAP2K2,0.13551901683600143,0.12193881024504805,No,No,0.013580206590953381,Small,grey
MAP2K3,-0.5092318346515363,-0.7633792177371435,No,No,0.25414738308560714,Small,grey
MAP2K4,-0.27757575649696076,0.33635504346520584,No,No,-0.6139307999621666,Small,grey
MAP2K5,0.4080233657443708,0.6316324958697495,No,No,-0.22360913012537864,Small,grey
MAP2K6,0.10032112243490565,0.3923174227787598,No,No,-0.29199630034385415,Small,grey
MAP2K7,0.0480152380553589,0.9042015080808783,No,No,-0.8561862700255194,Small,grey
MAP3K10,-0.22667129674698927,1.2423854617707377,No,Up,-1.469056758517727,Big,ltblue
MAP3K12,0.36279148362477054,1.4981737554676817,No,Up,-1.1353822718429112,Big,ltblue
MAP3K20,NA,-1.442518235700951,NA,Down,NA,NA,NA
MAP3K3,0.8734615733144282,-0.110269335135869,No,No,0.9837309084502972,Small,grey
MAP3K4,0.6356579698764251,0.41433868839529087,No,No,0.22131928148113422,Small,grey
MAP3K5,1.4033707879000101,1.5650100172436527,Up,Up,-0.1616392293436426,Small,yellow
MAP3K7,0.45316165031997246,0.28034647976225635,No,No,0.1728151705577161,Small,grey
MAP4,0.07361107915528464,2.595845860179489,No,Up,-2.5222347810242045,Big,ltblue
MAP4K2,-0.42984925877839597,-0.20804517123614108,No,No,-0.2218040875422549,Small,grey
MAP4K3,-0.12392996818666324,0.671855897897899,No,No,-0.7957858660845623,Small,grey
MAP4K4,0.19403155680326112,0.6356938802666718,No,No,-0.4416623234634107,Small,grey
MAP4K5,0.3607432504212975,1.0483850916361934,No,Up,-0.6876418412148959,Small,ltblue
MAP6,0.10475316321218742,0.652251182721578,No,No,-0.5474980195093906,Small,grey
MAP7,0.34662573235745314,0.41193826061995686,No,No,-0.06531252826250372,Small,grey
MAP7D1,0.18469030690157684,0.4059749883771584,No,No,-0.22128468147558156,Small,grey
MAP7D2,-0.8881675678779346,0.12351453648535493,No,No,-1.0116821043632895,Big,grey
MAPK1,-0.36479321115664387,-0.28152904357179054,No,No,-0.08326416758485333,Small,grey
MAPK10,0.7176623269111957,-0.21084525675562116,No,No,0.9285075836668168,Small,grey
MAPK11,0.6959234516624537,0.6821252352066578,No,No,0.01379821645579593,Small,grey
MAPK12,0.5675945993314802,0.5513744324500696,No,No,0.01622016688141059,Small,grey
MAPK14,0.8258669643048429,-0.8721797309651151,No,No,1.698046695269958,Big,grey
MAPK3,-0.24424779495379312,0.10612835086134353,No,No,-0.35037614581513665,Small,grey
MAPK4,0.16144800751054467,-0.6373099858707807,No,No,0.7987579933813254,Small,grey
MAPK7,0.676927235534722,-0.044917778035404865,No,No,0.7218450135701269,Small,grey
MAPK8,1.2364708347655062,1.5186158822512823,Up,Up,-0.28214504748577607,Small,yellow
MAPK8IP1,-0.11403665666569118,1.0411484598548002,No,Up,-1.1551851165204914,Big,ltblue
MAPK8IP2,-0.29274297723310205,0.485426827170242,No,No,-0.778169804403344,Small,grey
MAPK8IP3,0.1893021561410766,0.01770796631303817,No,No,0.17159418982803842,Small,grey
MAPK9,-0.50183822216973,0.33206707942303026,No,No,-0.8339053015927602,Small,grey
MAPKAP1,0.3478103167776405,0.0818493497469941,No,No,0.2659609670306464,Small,grey
MAPKAPK2,-0.3797353753192758,-0.717443035901387,No,No,0.3377076605821112,Small,grey
MAPKAPK5,0.33279929248455264,0.960107272876487,No,No,-0.6273079803919344,Small,grey
MAPKBP1,0.3937024987064013,-0.05651634971901842,No,No,0.4502188484254197,Small,grey
MAPRE1,0.0010436490750755922,0.618980682866173,No,No,-0.6179370337910974,Small,grey
MAPRE2,0.19804044825537837,1.269739693319094,No,Up,-1.0716992450637157,Big,ltblue
MAPRE3,-0.09472932693050229,0.881320312527242,No,No,-0.9760496394577443,Small,grey
MARC1,NA,-0.1076105756565795,NA,No,NA,NA,NA
MARC2,NA,0.1350239556101016,NA,No,NA,NA,NA
MARCH1,0.6577863378899278,3.6826384317768492,No,Up,-3.0248520938869214,Big,ltblue
MARCH5,0.4793027452107079,-0.3408933732311086,No,No,0.8201961184418165,Small,grey
MARCKS,-0.21044102303207168,0.21219961531330434,No,No,-0.422640638345376,Small,grey
MARCKSL1,0.9053044894372828,0.7429146916962655,No,No,0.16238979774101736,Small,grey
MARF1,NA,-0.01361043151865271,NA,No,NA,NA,NA
MARK1,0.8481573521726729,1.9186975394970425,No,Up,-1.0705401873243696,Big,ltblue
MARK2,0.10079586672633045,0.3190190156109649,No,No,-0.21822314888463445,Small,grey
MARK3,0.5439354497381141,0.6625748827540789,No,No,-0.1186394330159648,Small,grey
MARK4,-0.2631484270053983,0.8259620687927764,No,No,-1.0891104957981748,Big,grey
MARS,0.011223247424205773,-0.13314285987778085,No,No,0.14436610730198662,Small,grey
MARS2,0.6749143013683732,0.4677789613508172,No,No,0.20713534001755596,Small,grey
MASP1,-0.08306888332744355,1.0366898093291814,No,Up,-1.119758692656625,Big,ltblue
MAST1,0.7788500089980834,0.13039031154633385,No,No,0.6484596974517496,Small,grey
MAST2,0.9254232279119523,0.12171173599331109,No,No,0.8037114919186412,Small,grey
MAST4,-1.5085666427511513,1.1023617176296776,Down,Up,-2.6109283603808287,Big,red
MAT2A,0.943472563436393,-0.9161040834793308,No,No,1.8595766469157238,Big,grey
MAT2B,0.29750268385201695,-1.2766410329971496,No,Down,1.5741437168491665,Big,ltblue
MATR3,0.6065798060957066,-0.1565659522487337,No,No,0.7631457583444403,Small,grey
MAU2,0.9269104578335989,-0.576710647675795,No,No,1.503621105509394,Big,grey
